,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
54,110885659,False,Data Analyst | Аналитик Данных (Junior / Middle),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Мебельная улица', 'building': None, 'lat': 59.993455, 'lng': 30.22265, 'description': None, 'raw': 'Санкт-Петербург, Мебельная улица', 'metro': {'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}, 'metro_stations': [{'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}], 'id': '5980592'}",,,2024-12-25T10:35:21+0300,2024-12-25T10:35:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=110885659,,,https://api.hh.ru/vacancies/110885659?host=hh.ru,https://hh.ru/vacancy/110885659,[],"{'id': '2097195', 'name': 'Devim', 'url': 'https://api.hh.ru/employers/2097195', 'alternate_url': 'https://hh.ru/employer/2097195', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1074477.png', '240': 'https://img.hhcdn.ru/employer-logo/5918538.png', '90': 'https://img.hhcdn.ru/employer-logo/5918537.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2097195', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы / изучение сферы <highlighttext>data</highlighttext> science не менее года. Владение SQL – оконные функции, cte, план выполнения запроса. Знание Python – основные...', 'responsibility': 'Дизайном и постановкой экспериментов и проведением АБ-тестов, анализом результатов. Ad-hoc исследованиями. Развитием <highlighttext>data</highlighttext>-driven подхода к <highlighttext>аналитике</highlighttext> и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
55,112698795,False,Аналитик по таблицам Google/специалист GoogleAppScript,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 25000, 'to': 60000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-06T13:22:51+0300,2024-12-06T13:22:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112698795,,,https://api.hh.ru/vacancies/112698795?host=hh.ru,https://hh.ru/vacancy/112698795,[],"{'id': '1495038', 'name': 'WBPRO продвижение в ТОП', 'url': 'https://api.hh.ru/employers/1495038', 'alternate_url': 'https://hh.ru/employer/1495038', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1249663.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6619081.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6619082.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1495038', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'GoogleAppScript - опыт работы. SQL - опыт работы. Java script - опыт работы - Ваше преимущество. Создавать дашборды в Google <highlighttext>Data</highlighttext> Studio - будет преимуществом.', 'responsibility': 'Специалист по работе с Google таблицами / <highlighttext>Аналитик</highlighttext>. Оптимизировать и создавать скрипты GoogleAppScript + Google BigQuery. Оптимизировать и создавать отчеты в...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_2', 'name': '2\xa0часа'}, {'id': 'HOURS_3', 'name': '3 часа'}, {'id': 'HOURS_4', 'name': '4\xa0часа'}, {'id': 'HOURS_5', 'name': '5 часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}, {'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}, {'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '155', 'name': 'Методолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,
56,114954244,False,Специалист отдела мониторинга (спортивный аналитик),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-27T13:09:19+0300,2024-12-27T13:09:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114954244,,,https://api.hh.ru/vacancies/114954244?host=hh.ru,https://hh.ru/vacancy/114954244,[],"{'id': '976061', 'name': 'Altenar', 'url': 'https://api.hh.ru/employers/976061', 'alternate_url': 'https://hh.ru/employer/976061', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/7086034.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1366533.jpg', '240': 'https://img.hhcdn.ru/employer-logo/7086035.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=976061', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знание терминологии букмекерской сферы: коэффициент, исход, рынок и т.д. Понимание букмекерских механик: движение линии, взаимосвязь рынков, реакция линии на...', 'responsibility': 'Проверка качества производимых системой букмекерских данных (вероятности, коэффициенты, статистика матча и т.д.). Взаимодействие с командами разработки и <highlighttext>аналитики</highlighttext> с...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
57,112567318,False,Data-аналитик в области временных рядов (Junior),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 190000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-04T07:28:44+0300,2025-01-04T07:28:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112567318,,,https://api.hh.ru/vacancies/112567318?host=hh.ru,https://hh.ru/vacancy/112567318,[],"{'id': '640251', 'name': 'ИНИТИ', 'url': 'https://api.hh.ru/employers/640251', 'alternate_url': 'https://hh.ru/employer/640251', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/373607.png', '90': 'https://img.hhcdn.ru/employer-logo/1936686.png', '240': 'https://img.hhcdn.ru/employer-logo/1936687.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=640251', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Уверенные знания Python и библиотек для работы с данными (pandas, numpy, scipy, matplotlib, seaborn). Опыт работы с временными рядами и...', 'responsibility': 'Проведение первичного анализа данных (EDA), поиск закономерностей, визуализация временных рядов. Разработка и оптимизация процессов обработки данных из различных источников (сигналы...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
58,112189378,False,Аналитик данных,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-29T19:21:00+0300,2024-11-29T19:21:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112189378,True,,https://api.hh.ru/vacancies/112189378?host=hh.ru,https://hh.ru/vacancy/112189378,[],"{'id': '124', 'name': 'Coleman Group', 'url': 'https://api.hh.ru/employers/124', 'alternate_url': 'https://hh.ru/employer/124', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/945572.png', '240': 'https://img.hhcdn.ru/employer-logo/4222825.png', '90': 'https://img.hhcdn.ru/employer-logo/4222824.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=124', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт от 3-х лет в роли <highlighttext>Data</highlighttext>-<highlighttext>аналитика</highlighttext> (BI/DWH) на проектах построения BI-систем, хранилищ данных, аналитических кубов. ', 'responsibility': '...с командой <highlighttext>Data</highlighttext>-инженеров (разработчиков) в рамках проекта RC <highlighttext>Data</highlighttext> Lake. Сбор и анализ требований для создания внутренних <highlighttext>Data</highlighttext>-продуктов...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
59,112353650,False,Бизнес-аналитик,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-02T17:56:17+0300,2024-12-02T17:56:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112353650,True,,https://api.hh.ru/vacancies/112353650?host=hh.ru,https://hh.ru/vacancy/112353650,[],"{'id': '124', 'name': 'Coleman Group', 'url': 'https://api.hh.ru/employers/124', 'alternate_url': 'https://hh.ru/employer/124', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/945572.png', '240': 'https://img.hhcdn.ru/employer-logo/4222825.png', '90': 'https://img.hhcdn.ru/employer-logo/4222824.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=124', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Минимум 2 года опыта работы в качестве бизнес (системного) - <highlighttext>аналитика</highlighttext>. Высокие аналитические способности и умение задавать наводящие вопросы, искать, консолидировать...', 'responsibility': 'Составить процессные диаграммы, <highlighttext>data</highlighttext> flow и системные карты в рамках процессов HACCP, SPC. Оценить потребности бизнеса в оптимизации процессов HACCP...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
60,114980842,False,Рекрутер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Гражданский проспект', 'building': '100', 'lat': 60.024482, 'lng': 30.406391, 'description': None, 'raw': 'Санкт-Петербург, Гражданский проспект, 100', 'metro': {'station_name': 'Академическая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.192', 'line_id': '14', 'lat': 60.012806, 'lng': 30.396044}, 'metro_stations': [{'station_name': 'Академическая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.192', 'line_id': '14', 'lat': 60.012806, 'lng': 30.396044}, {'station_name': 'Гражданский проспект', 'line_name': 'Кировско-Выборгская', 'station_id': '14.191', 'line_id': '14', 'lat': 60.034969, 'lng': 30.418224}, {'station_name': 'Политехническая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.193', 'line_id': '14', 'lat': 60.008942, 'lng': 30.370907}], 'id': '6639843'}",,,2024-12-28T12:45:15+0300,2024-12-28T12:45:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114980842,True,,https://api.hh.ru/vacancies/114980842?host=hh.ru,https://hh.ru/vacancy/114980842,[],"{'id': '4759975', 'name': 'MPSTATS', 'url': 'https://api.hh.ru/employers/4759975', 'alternate_url': 'https://hh.ru/employer/4759975', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/4261248.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/4261249.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/955180.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4759975', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в области подбора персонала от 1 года. Отличные коммуникативные и организаторские навыки, быстрая обучаемость, готовность работать с большим...', 'responsibility': 'Найм в коммерческий блок (менеджеры по продажам, менеджеры по сопровождению, контакт-центр и др.). Размещение вакансий. Сорсинг (активный поиск) кандидатов. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '118', 'name': 'Специалист по подбору персонала'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'PROJECT', 'name': 'Проект или разовое задание'}",False,,False,
61,115026771,False,Менеджер по развитию бренда работодателя / HR-brand manager,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Гражданский проспект', 'building': '100', 'lat': 60.024482, 'lng': 30.406391, 'description': None, 'raw': 'Санкт-Петербург, Гражданский проспект, 100', 'metro': {'station_name': 'Академическая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.192', 'line_id': '14', 'lat': 60.012806, 'lng': 30.396044}, 'metro_stations': [{'station_name': 'Академическая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.192', 'line_id': '14', 'lat': 60.012806, 'lng': 30.396044}, {'station_name': 'Гражданский проспект', 'line_name': 'Кировско-Выборгская', 'station_id': '14.191', 'line_id': '14', 'lat': 60.034969, 'lng': 30.418224}, {'station_name': 'Политехническая', 'line_name': 'Кировско-Выборгская', 'station_id': '14.193', 'line_id': '14', 'lat': 60.008942, 'lng': 30.370907}], 'id': '6639843'}",,,2025-01-02T19:21:09+0300,2025-01-02T19:21:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115026771,True,,https://api.hh.ru/vacancies/115026771?host=hh.ru,https://hh.ru/vacancy/115026771,[],"{'id': '4759975', 'name': 'MPSTATS', 'url': 'https://api.hh.ru/employers/4759975', 'alternate_url': 'https://hh.ru/employer/4759975', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/4261248.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/4261249.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/955180.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4759975', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Релевантный опыт работы по развитию бренда работодателя, корпоративной культуры и внутренним коммуникациям (сферы деятельности компании: телеком/ИТ/диджитал). ', 'responsibility': 'Развитие внешнего и внутреннего HR-бренда. Разработка стратегии бренда работодателя, EVP-стратегии для привлечения кандидатов. Составление контент-планов, написание постов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}, {'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
62,112680739,False,Инженер по ручному тестированию (Ecom),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Приморский проспект', 'building': '70', 'lat': 59.981663, 'lng': 30.214709, 'description': None, 'raw': 'Санкт-Петербург, Приморский проспект, 70', 'metro': {'station_name': 'Беговая', 'line_name': 'Невско-Василеостровская', 'station_id': '16.604', 'line_id': '16', 'lat': 59.98723, 'lng': 30.20247}, 'metro_stations': [{'station_name': 'Беговая', 'line_name': 'Невско-Василеостровская', 'station_id': '16.604', 'line_id': '16', 'lat': 59.98723, 'lng': 30.20247}], 'id': '15398715'}",,,2024-12-06T10:15:03+0300,2024-12-06T10:15:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112680739,True,,https://api.hh.ru/vacancies/112680739?host=hh.ru,https://hh.ru/vacancy/112680739,[],"{'id': '10025564', 'name': 'Петрович-Тех', 'url': 'https://api.hh.ru/employers/10025564', 'alternate_url': 'https://hh.ru/employer/10025564', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1149618.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6218938.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6218939.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10025564', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Коммерческий опыт работы от 2 лет на позиции QA Engineer. - Понимание процессов тестирования. - Опыт работы с инструментами баг-трекинга (JIRA). - ', 'responsibility': 'Участие в процессах планирования и обсуждения требований совместно с командами разработки и <highlighttext>аналитики</highlighttext>. - Взаимодействие с командой разработки для устранения выявленных...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
63,114577666,False,"Аккаунт-менеджер по работе с маркетплейсами (Wildberries, Ozon)",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Гражданский проспект', 'building': '100', 'lat': 60.02465382221992, 'lng': 30.406280076057154, 'description': None, 'raw': 'Санкт-Петербург, Гражданский проспект, 100', 'metro': None, 'metro_stations': [], 'id': '4173812'}",,,2024-12-27T16:45:04+0300,2024-12-27T16:45:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114577666,True,,https://api.hh.ru/vacancies/114577666?host=hh.ru,https://hh.ru/vacancy/114577666,[],"{'id': '4759975', 'name': 'MPSTATS', 'url': 'https://api.hh.ru/employers/4759975', 'alternate_url': 'https://hh.ru/employer/4759975', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/4261248.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/4261249.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/955180.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4759975', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы на таких позициях, как аккаунт- менеджер, менеджер проекта, менеджер по работе с клиентами от 1 года. ', 'responsibility': 'Проводить встречи в Zoom для консультации клиентов. Cтать связующим звеном между командой (<highlighttext>аналитики</highlighttext>, маркетологи и т.д.) и нашими корпоративными...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
64,115051798,False,Бухгалтер в единственном числе (главный),,False,False,"{'id': '77', 'name': 'Рязань', 'url': 'https://api.hh.ru/areas/77'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Рязань', 'street': 'Октябрьская улица', 'building': '2А', 'lat': 54.664443, 'lng': 39.63809, 'description': None, 'raw': 'Рязань, Октябрьская улица, 2А', 'metro': None, 'metro_stations': [], 'id': '13859302'}",,,2025-01-05T19:23:13+0300,2025-01-05T19:23:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115051798,,,https://api.hh.ru/vacancies/115051798?host=hh.ru,https://hh.ru/vacancy/115051798,[],"{'id': '10081084', 'name': 'CosmoHome', 'url': 'https://api.hh.ru/employers/10081084', 'alternate_url': 'https://hh.ru/employer/10081084', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6277171.png', '90': 'https://img.hhcdn.ru/employer-logo/6277170.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1164182.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10081084', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наши преимущества: - Устраиваем тимбилдинг: пикники, совместная йога, массаж, поддерживаем спорт и фитнес. - Экологичность, ответственность - сортируем и минимизируем отходы.', 'responsibility': '<highlighttext>Data</highlighttext> driven (управление данными): принимаем все решения только на основании данных, <highlighttext>аналитики</highlighttext>, конкретных фактов и цифр. - Забота об окружающей среде...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",True,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
65,114175291,False,Head of Product,,False,True,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 3000, 'to': 8000, 'currency': 'USD', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-06T11:45:42+0300,2025-01-06T11:45:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114175291,,,https://api.hh.ru/vacancies/114175291?host=hh.ru,https://hh.ru/vacancy/114175291,[],"{'id': '4617752', 'name': '3205.team', 'url': 'https://api.hh.ru/employers/4617752', 'alternate_url': 'https://hh.ru/employer/4617752', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3385141.png', '240': 'https://img.hhcdn.ru/employer-logo/3385142.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/736041.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4617752', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Требования к навыкам и опыту: Продуктовые компетенции: Не менее 5 лет опыта в управлении продуктами на руководящих позициях (Product Lead...', 'responsibility': 'Опыт выстраивания прозрачных процессов взаимодействия с кросс-функциональными командами (разработка, <highlighttext>аналитика</highlighttext>, рост, продажи, аккаунт-менеджмент) и стейкхолдерами. Бизнес-результат и...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '73', 'name': 'Менеджер продукта'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
66,114697628,False,Аналитик данных,,False,False,"{'id': '1613', 'name': 'Энгельс', 'url': 'https://api.hh.ru/areas/1613'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Энгельс', 'street': 'Томская', 'building': '49', 'lat': 51.457965, 'lng': 46.096249, 'description': None, 'raw': 'Энгельс, Томская, 49', 'metro': None, 'metro_stations': [], 'id': '73764'}",,,2024-12-24T14:48:21+0300,2024-12-24T14:48:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114697628,True,,https://api.hh.ru/vacancies/114697628?host=hh.ru,https://hh.ru/vacancy/114697628,[],"{'id': '733343', 'name': 'БЕЛАЯ ДОЛИНА, Группа Компаний', 'url': 'https://api.hh.ru/employers/733343', 'alternate_url': 'https://hh.ru/employer/733343', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6046610.png', '90': 'https://img.hhcdn.ru/employer-logo/6046609.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1106501.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=733343', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...и трансформировать данные по запросу руководителя. Возможно без опыта работы, студенты закончившие технический вуз или успешно прошедшие курсы <highlighttext>Data</highlighttext> <highlighttext>Analyst</highlighttext>.', 'responsibility': 'ABC- анализ ассортиментной матрицы. Подготовка презентационных материалов. Подготовка ежедневной <highlighttext>аналитики</highlighttext> и управленческой отчетности для отделов компании. Исследование тенденций и основных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
